1,0.8661,0.50732
2,0.75874,0.61951
3,0.71074,0.64878
4,0.71452,0.6439
5,0.70396,0.70244
6,0.72015,0.64878
7,0.73808,0.62927
8,0.75261,0.61463
9,0.82785,0.58537
