1,2.08916,0.60209
2,3.44656,0.50262
3,2.28827,0.58115
4,3.2135,0.62304
5,2.77311,0.56021
6,3.20587,0.62304
7,3.18751,0.59686
8,3.03399,0.63351
9,2.92663,0.62827
10,2.85878,0.63874
11,3.59496,0.67016
12,2.99537,0.64398
13,4.33856,0.65969
14,3.49149,0.63351
15,4.19129,0.62827
16,2.80991,0.6178
17,3.22553,0.67539
18,2.87582,0.64398
