1,1.99787,0.65556
2,2.51036,0.58333
3,2.1893,0.56111
4,4.25202,0.60556
5,2.55869,0.58889
6,3.03751,0.57222
7,2.44659,0.62222
8,3.69615,0.60556
9,2.66646,0.65556
10,2.4486,0.61111
11,3.32705,0.63333
12,3.13854,0.61111
13,3.77853,0.65556
14,2.92374,0.60556
15,3.24465,0.62222
16,2.72434,0.62222
17,2.63161,0.63333
18,2.49478,0.65556
