1,0.70819,0.58889
2,0.62214,0.65556
3,0.61532,0.67222
4,0.63541,0.71667
5,0.73151,0.68333
6,0.83372,0.67222
7,0.89892,0.68889
8,1.13031,0.70556
9,1.13219,0.65
10,1.30177,0.68889
11,1.30108,0.68333
12,1.34471,0.68333
13,1.43615,0.68333
14,1.44911,0.69444
15,1.74625,0.70556
16,1.56775,0.68333
17,1.80935,0.71667
18,1.75281,0.71667
19,1.88002,0.70556
20,1.98248,0.68333
21,1.77803,0.71111
22,1.74529,0.70556
23,2.1256,0.7
24,2.25715,0.68889
25,2.39772,0.67222
